;TAZID,CO_TAZID,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,CO_FIPS,CO_NAME
1,30001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66905.0,0.0,0.0,0.0,3,BOX ELDER
2,30002,25.0,128.3,5.132000000000001,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,1.3999999999999997,66905.0,0.0,0.0,0.0,3,BOX ELDER
3,30003,16.1,62.1,3.8571428571428568,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3999999999999997,0.9,51492.0,0.0,0.0,0.0,3,BOX ELDER
4,30004,4.4,13.300000000000002,3.022727272727273,0.0,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999999999999998,0.2,51492.0,0.0,0.0,0.0,3,BOX ELDER
5,30005,62.29999999999999,167.5,2.688603531300161,8.5,0.9000000000000001,2.1,5.5,16.2,0.5,0.4000000000000001,1.5,0.6,0.3,0.6999999999999998,3.0,1.5,0.0,0.0,4.3,3.4,68948.0,0.0,0.0,0.0,3,BOX ELDER
6,30006,6.900000000000001,20.4,2.956521739130434,4.4,0.0,4.4,0.0,5.500000000000001,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6999999999999998,0.4000000000000001,51492.0,0.0,0.0,0.0,3,BOX ELDER
7,30007,44.0,114.59999999999998,2.604545454545454,57.0,6.1,25.8,25.1,147.50000000000003,4.0,2.1,8.5,17.3,1.6000000000000003,4.0,3.2999999999999994,16.2,87.40000000000002,0.0,0.6999999999999998,2.4,51492.0,0.0,0.0,0.0,3,BOX ELDER
8,30008,48.5,144.1,2.971134020618557,44.0,11.7,0.7000000000000001,31.600000000000005,48.80000000000001,11.6,0.1,0.5,0.2,29.100000000000005,0.2,0.2,2.1,0.0,0.0,2.2,2.6,71055.0,0.0,0.0,0.0,3,BOX ELDER
9,30009,28.2,33.8,1.1985815602836878,68.1,2.9,55.0,10.2,74.69999999999999,1.7,1.2,5.1,49.9,0.9,2.4,2.0,4.9,0.0,0.0,5.1,1.5,51492.0,0.0,0.0,0.0,3,BOX ELDER
10,30010,18.5,56.5,3.054054054054054,52.6,0.0,52.6,0.0,54.3,0.0,0.0,0.0,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6999999999999998,1.0,51492.0,0.0,0.0,0.0,3,BOX ELDER
11,30011,6.5,17.4,2.6769230769230767,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999999999999998,0.4000000000000001,71342.0,0.0,0.0,0.0,3,BOX ELDER
12,30012,18.0,56.79999999999999,3.155555555555555,0.0,0.0,0.0,0.0,2.3999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3999999999999997,1.0,71342.0,0.0,0.0,0.0,3,BOX ELDER
13,30013,9.0,24.100000000000005,2.6777777777777785,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.5,71342.0,0.0,0.0,0.0,3,BOX ELDER
14,30014,13.1,35.1,2.6793893129771,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.6999999999999998,71342.0,0.0,0.0,0.0,3,BOX ELDER
15,30015,1.0,2.7000000000000006,2.7000000000000006,301.3,18.6,211.3,71.4,322.7,10.9,7.7,124.0,87.3,5.8,14.9,12.4,38.3,19.9,0.0,1.3999999999999997,0.1,66905.0,0.0,0.0,0.0,3,BOX ELDER
16,30016,39.5,108.0,2.7341772151898733,67.0,0.0,39.7,27.3,98.8,0.0,0.0,0.5,39.2,0.0,0.0,0.0,27.3,0.0,0.0,29.7,2.1,68948.0,0.0,0.0,0.0,3,BOX ELDER
17,30017,61.6,327.0,5.308441558441558,0.0,0.0,0.0,0.0,81.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.2,3.2999999999999994,71342.0,0.0,0.0,0.0,3,BOX ELDER
18,30018,0.0,0.0,0.0,782.5,42.8,592.0,147.7,785.3999999999999,25.100000000000005,17.7,458.7,133.3,13.4,34.4,28.600000000000005,71.3,0.0,0.0,2.9,0.0,71342.0,0.0,0.0,0.0,3,BOX ELDER
19,30019,188.6,618.0,3.27677624602333,47.3,16.3,15.6,15.400000000000002,67.7,14.5,1.8,7.7,7.900000000000001,1.3999999999999997,3.6,3.0,7.400000000000001,0.0,0.0,10.1,10.3,68948.0,0.0,0.0,0.0,3,BOX ELDER
20,30020,174.6,411.8999999999999,2.3591065292096216,131.2,22.1,32.9,76.19999999999999,153.7,16.4,5.7,23.5,9.4,4.3,10.9,9.2,51.79999999999999,0.0,0.0,13.0,9.5,79483.0,0.0,0.0,0.0,3,BOX ELDER
21,30021,29.3,80.3,2.740614334470989,453.7,18.500000000000004,371.2,64.0,487.19999999999993,10.800000000000002,7.7,342.7,28.5,5.8,14.9,12.4,30.899999999999995,0.0,0.0,31.899999999999995,1.6000000000000003,68948.0,0.0,0.0,0.0,3,BOX ELDER
22,30022,46.9,128.4,2.7377398720682304,80.2,10.400000000000002,32.4,37.400000000000006,113.2,5.900000000000001,4.5,25.8,6.599999999999999,3.5,8.5,7.400000000000001,18.0,0.0,0.0,30.399999999999995,2.6,68948.0,0.0,0.0,0.0,3,BOX ELDER
23,30023,52.79999999999999,225.9,4.278409090909092,154.29999999999998,17.9,73.3,63.1,175.29999999999998,10.3,7.599999999999999,47.9,25.399999999999995,5.8,14.5,12.300000000000002,30.5,0.0,0.0,18.1,2.9,68948.0,0.0,0.0,0.0,3,BOX ELDER
