;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem
3081,81,5.5,26.2,4.72,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,3.3,0.4,0,0,0,0,55626,0
3082,82,18.4,45.8,2.49,10.9,0.7,7.8,2.4,15.3,0.4,0.3,1.3,6.5,0.2,0.6,0.4,1.2,0,0,3.3,1.1,0,0,0,0,55626,0
3083,83,137.8,368.2,2.67,35.4,14.1,18.6,2.6,46.4,14.1,0.1,4.8,13.9,0,0.1,0.1,2.3,0,0,2.7,8.3,0,0,0,0,55626,706
3084,84,108.2,268.3,2.48,1.8,0.1,1.3,0.4,35.5,0.1,0.1,1.2,0.1,0,0.1,0.1,0.2,0,0,26.9,6.8,0,0,0,0,55626,0
3085,85,17.3,50,2.89,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,1.1,1.1,0,0,0,0,55626,0
3086,86,15.6,61,3.9,1.8,0.1,1.3,0.4,3.9,0.1,0.1,1.2,0.1,0,0.1,0.1,0.2,0,0,1.1,1,0,0,0,0,55626,0
3087,87,156.9,539.5,3.44,104.8,9.7,11.6,83.4,128.1,2.2,7.5,7.4,4.2,1.2,3.3,29.7,49.2,0,0,13.7,9.6,0,0,0,0,55626,0
3088,88,210.4,683.1,3.25,19.4,5.8,5.9,7.7,32.1,0.5,5.4,1.5,4.4,0.3,0.7,0.5,6.3,0,0,0,12.7,0,0,0,0,55626,0
3089,89,22.2,77.2,3.49,10.2,0,10,0.1,20.4,0,0,0.1,9.9,0,0,0,0.1,0,0,8.8,1.4,0,0,0,0,55626,0
3090,90,4.9,16.7,3.39,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,64145,0
3091,91,18.8,56.1,2.98,8.1,0,0,8.1,9.2,0,0,0,0,0,0,1,7.1,0,0,0,1.1,0,0,0,0,61866,0
3092,92,8.1,35.5,4.38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,77876,0
3093,93,11.8,39.2,3.32,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,77876,0
3094,94,6,18,2.98,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,77876,0
3095,95,4,13.9,3.49,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,77876,0
3096,96,2.3,6.7,2.98,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0,0,0,0,77876,0
3097,97,10.8,34.2,3.17,68.5,1.5,67,0,69.1,1.5,0,0,67,0,0,0,0,0,0,0,0.6,0,0,0,0,64145,0
3098,98,35.4,92.5,2.61,18,2.1,11.9,4,20.7,1.6,0.5,2.1,9.8,0.4,0.9,0.7,2,0,0,0.5,2.1,0,0,0,0,61866,0
3099,99,13.8,44.2,3.2,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,64145,0
3100,100,10.9,50.7,4.65,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,77876,0
3101,101,5.9,18.6,3.15,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,77876,0
3102,102,3,11,3.66,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,77876,0
3103,103,19.7,50.6,2.57,2.4,0.1,0.1,2.2,3.6,0,0,0.1,0,0,0,2.1,0.1,0,0,0,1.2,0,0,0,0,77876,0
3104,104,47.8,136.3,2.85,24.5,1.4,16.2,7,28.5,0.8,0.6,14.9,1.3,0.4,1.1,0.8,4.7,0,0,1.1,2.9,0,0,0,0,77876,0
3105,105,32.6,85.3,2.62,10.1,2,2.4,5.7,14.9,1.6,0.4,1.6,0.8,0.3,0.7,0.5,4.2,0,0,2.7,2,0,0,0,0,66905,0
3106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77876,0
3107,107,152.8,590.4,3.87,23.6,2.1,14.2,7.3,48.9,1.2,0.9,3.9,10.3,0.7,1.7,1.2,3.7,0,0,15.9,9.4,0,0,0,0,64145,0
3108,108,0,0,0,261.9,8.9,222.7,30.4,263.6,5,3.9,214.3,8.4,2.7,7.2,5.2,15.4,0,0,1.6,0,0,0,0,0,55626,0
3109,109,115.4,445.1,3.86,157.6,2.8,16.2,138.5,192.2,1.6,1.2,5.2,11,36.5,2.3,94.8,4.9,0,0,27.5,7.2,0,0,0,0,52906,0
3110,110,0,0,0,486.5,0,463,23.5,486.5,0,0,463,0,0,0,0,23.5,0,0,0,0,0,0,0,0,55626,0
3111,111,175.8,502.9,2.86,134.9,0.1,0.3,134.5,152.2,0.1,0,0.2,0.1,0,132.9,1.4,0.2,0,0,6.6,10.7,0,0,0,0,55756,504
3112,112,175.3,649.1,3.7,129.3,2.4,6.7,120.2,167.6,1.4,1.1,4.4,2.3,0.7,107.7,1.4,10.3,7.7,0,19.8,10.8,0,0,0,0,55756,0
3113,113,22.7,71.3,3.14,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,1.1,1.4,0,0,0,0,63717,0
3114,114,362.4,1045.8,2.89,195.6,102.5,40.9,52.2,267.3,17.7,84.8,27,13.9,4.5,12,10.1,25.6,0,0,49.4,22.3,0,0,0,0,52906,0
3115,115,24.1,130.8,5.43,1059.8,21.9,785.7,252.2,1103.6,0,21.9,680.5,105.2,0,0,0,252.2,38.4,0,3.8,1.5,0,0,0,0,52906,0
3116,116,100.5,271.4,2.7,390.9,22.3,34.2,334.4,404.1,22,0.3,1.2,33,33.8,0.5,191.1,109,0,0,7.1,6.1,0,0,0,0,52906,0
3117,117,393.2,1104.8,2.81,169.3,27.4,9.8,132.1,202.9,26.2,1.2,0,9.8,0,0,53.2,78.9,0,0,9.9,23.8,0,0,0,0,52906,0
3118,118,267.2,825.6,3.09,250,100.1,11.2,138.7,279.4,60.9,39.2,0.4,10.7,55.3,0.2,2.8,80.4,0,0,13.2,16.2,0,0,0,0,35003,0
3119,119,116,365.3,3.15,50.4,1.6,4.5,44.2,85.1,0.9,0.7,3,1.5,13.2,1.3,10.1,19.6,0,0,27.5,7.3,0,0,0,0,53599,0
3120,120,44.2,231.5,5.23,92.8,10.1,47.6,35.2,200.4,5.5,4.5,18.6,29,3.2,8.3,5.9,17.8,0,0,103.8,3.8,0,0,0,0,53599,0
3121,121,105.2,293,2.79,162.7,44.9,50.4,67.5,201.1,9.5,35.4,31.7,18.6,12.1,14.1,10.9,30.3,11.5,0,20.3,6.5,0,0,0,0,53599,0
3122,122,0,0,0,197.1,119.8,48.7,28.7,197.7,13.6,106.1,6,42.7,1,2.7,1.9,23.1,0,0,0.5,0,0,0,0,0,46835,0
3123,123,28,107.3,3.83,285.3,68.7,93.8,122.8,295.3,59.6,9,37.9,55.9,6.3,16.8,12,87.8,0,0,8.2,1.8,0,0,0,0,46835,0
3124,124,476.1,1625,3.41,263,72.4,117.5,73.1,317.2,59.5,13,22.2,95.2,3.7,9.9,7,52.5,0,0,25.3,28.9,0,0,0,0,57365,0
3125,125,218.3,528.4,2.42,1085.6,490.4,89.2,505.9,1098.7,401.5,88.9,7.1,82.1,0,343.3,51.8,110.9,0,0,0,13.1,0,0,0,0,49164,0
3126,126,73.7,264.2,3.59,50.7,8.5,3.4,38.8,61.2,8.5,0,0,3.4,0,0,26.5,12.3,0,0,6,4.5,0,0,0,0,53599,0
3127,127,53.7,220,4.1,8.9,1,4.2,3.7,19.3,0.6,0.5,1.9,2.2,0.3,0.9,0.6,1.9,0,0,7.1,3.3,0,0,0,0,53599,0
3128,128,45.7,109,2.38,39.3,10.7,9.4,19.2,56.5,1.9,8.8,6.2,3.2,1,2.7,2,13.5,0,0,14.3,2.9,0,0,0,0,53599,0
3129,129,35,122.6,3.5,2.1,0.1,0.4,1.6,23.4,0.1,0.1,0.3,0.1,0,0.1,1.1,0.3,19.2,0,0,2.1,0,0,0,0,63717,0
3130,130,407.2,1282.7,3.15,128.9,0,17.9,111,153.4,0,0,0,17.9,0,102.6,0,8.4,0,0,0,24.5,0,0,0,0,46835,0
3131,131,92.7,289.9,3.13,0,0,0,0,11.1,0,0,0,0,0,0,0,0,0,0,5.5,5.6,0,0,0,0,57365,0
3132,132,29.6,90.5,3.06,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,63717,0
3133,133,18.9,53.5,2.84,379.7,46.6,130.5,202.7,392.4,25.9,20.7,86.1,44.4,14.4,38.2,27.2,122.8,0,0,11.5,1.2,0,0,0,0,76558,0
3134,134,25.9,76.6,2.96,33.5,4.1,15.2,14.3,83.4,2.2,1.8,11.3,3.9,1.3,3.4,2.4,7.3,0,0,47.8,2.1,0,0,0,0,46835,0
3135,135,26.2,89,3.4,7.1,0.5,4.9,1.7,151.3,0.3,0.2,0.9,4,0.2,0.4,0.3,0.9,142.1,0,0.5,1.6,0,0,0,0,64953,0
3136,136,48.4,138.7,2.87,9.9,0,9.9,0,16.1,0,0,0,9.9,0,0,0,0,0,0,3.3,2.9,0,0,0,0,63717,0
3137,137,57.7,175.2,3.04,4.9,1.5,2.3,1.2,11,1.3,0.1,0.6,1.6,0.1,0.3,0.2,0.6,0,0,2.7,3.4,0,0,0,0,63717,0
3138,138,13.7,30.4,2.22,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,2.7,0.8,0,0,0,0,63717,0
3139,139,12.6,40.2,3.19,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,2.7,0.7,0,0,0,0,63717,0
3140,140,10,20.5,2.06,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,1.1,0.6,0,0,0,0,63717,0
3141,141,28.6,99.1,3.46,30,0,0.9,29,32.8,0,0,0,0.9,0,6.7,0,22.3,0,0,1.1,1.7,0,0,0,0,63717,0
3142,142,6.4,18.2,2.84,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0.5,0.4,0,0,0,0,63717,0
3143,143,10.6,32.5,3.08,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,63717,0
3144,144,164.7,544.6,3.31,107.2,0,103.3,3.9,120.4,0,0,82.3,21,3.9,0,0,0,0,0,3.3,9.9,0,0,0,0,64953,0
3145,145,93.6,277.4,2.96,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,2.2,5.6,0,0,0,0,63717,0
3146,146,4.8,16.3,3.39,5.5,0,5.5,0,5.8,0,0,5.5,0,0,0,0,0,0,0,0,0.3,0,0,0,0,63717,0
3147,147,5.8,17.4,2.99,9.5,0.6,1.8,7.1,9.8,0.4,0.3,1.2,0.6,0.2,0.5,0.4,6,0,0,0,0.3,0,0,0,0,63717,0
3148,148,18.6,47.5,2.56,3.1,0.1,0.3,2.7,4.2,0.1,0,0.2,0.1,0,0.1,0.1,2.5,0,0,0,1.1,0,0,0,0,63717,0
3149,149,10.5,47.8,4.56,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0.5,0.6,0,0,0,0,76558,0
3150,150,12.1,38.9,3.22,3.3,0,3.3,0,5.1,0,0,0,3.3,0,0,0,0,0,0,1.1,0.7,0,0,0,0,76558,0
3151,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63717,0
3152,152,6.4,21.9,3.42,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0.5,0.4,0,0,0,0,63717,0
3153,153,28.2,88,3.13,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0.5,1.7,0,0,0,0,63717,0
3154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63717,0
3155,155,4.8,18.2,3.8,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,63717,0
3156,156,2,3.8,1.96,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,63717,0
3157,157,2.6,7.7,2.99,15.1,0.8,11.5,2.8,81.2,0.5,0.4,1.5,10,0.3,0.7,0.5,1.4,65.3,0,0.5,0.2,0,0,0,0,63717,0
3158,158,45,134.4,2.99,4.5,0.1,0.2,4.2,14.9,0,0,0.1,0.1,0,1.5,0,2.7,7.7,0,0,2.7,0,0,0,0,63780,0
3159,159,3.8,17.9,4.77,7.7,0,7.7,0,7.9,0,0,0,7.7,0,0,0,0,0,0,0,0.2,0,0,0,0,63717,0
3160,160,7.8,16.3,2.09,2.4,0.2,1.6,0.6,2.9,0.1,0.1,0.3,1.3,0.1,0.1,0.1,0.3,0,0,0,0.5,0,0,0,0,63717,0
3161,161,1,2.9,2.99,51.9,3.8,10.6,37.5,53.1,2.1,1.7,7,3.6,1.2,3.1,2.2,31,0,0,1.1,0.1,0,0,0,0,63717,0
3162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63717,0
3163,163,4,21.6,5.37,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,1.6,0.3,0,0,0,0,53599,0
3164,164,9.5,21.1,2.22,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,1.6,0.6,0,0,0,0,53599,0
3165,165,10.4,32.3,3.12,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,2.7,0.7,0,0,0,0,53599,0
3166,166,13.3,37,2.78,1.5,0,1.3,0.2,6.1,0,0,0.1,1.2,0,0,0,0.1,0,0,3.8,0.8,0,0,0,0,53599,0
3167,167,41,143.5,3.5,65.2,55.1,4.5,5.6,93.5,0.9,54.2,3,1.5,0.5,1.3,0.9,2.8,19.2,0,6.6,2.5,0,0,0,0,53599,0
3168,168,19.2,63.9,3.33,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,5.5,1.2,0,0,0,0,53599,0
3169,169,30.1,105.4,3.5,6.1,0,0,6,16.2,0,0,0,0,6,0,0,0,0,0,8.2,1.9,0,0,0,0,53599,0
3170,170,115.9,365.2,3.15,77.2,48.3,15,13.9,95.3,21.1,27.2,13,1.9,2.9,1.7,4.3,5,0,0,11,7.1,0,0,0,0,53599,0
3171,171,10.7,33.4,3.12,26.8,0.7,23.5,2.6,31.3,0.4,0.3,1.4,22.1,0.2,0.6,0.4,1.3,0,0,3.8,0.7,0,0,0,0,76558,0
3172,172,14.6,38.6,2.65,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,3.3,0.9,0,0,0,0,76558,0
3173,173,2.8,8.3,2.99,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,1.1,0.2,0,0,0,0,53599,0
3174,174,5.7,23,4.01,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,1.1,0.4,0,0,0,0,76558,0
3175,175,19.2,64.2,3.35,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,2.7,1.2,0,0,0,0,76558,0
3176,176,21.1,63.2,2.99,0,0,0,0,15.6,0,0,0,0,0,0,0,0,7.7,0,6.6,1.3,0,0,0,0,76558,0
3177,177,81.5,277.7,3.41,9,0.3,0.7,8,26.1,0.1,0.1,0.5,0.3,0.1,0.2,0.2,7.6,0,0,12.1,5,0,0,0,0,76558,0
3178,178,8.5,16.8,1.97,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,1.6,0.5,0,0,0,0,76558,0
3179,179,16.7,34,2.04,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,3.3,1,0,0,0,0,76558,0
3180,180,3.9,11.8,2.99,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,1.1,0.3,0,0,0,0,76558,0
3181,181,18.2,57,3.12,5.1,0.2,4.4,0.6,10,0.1,0.1,3,1.4,0,0.1,0.1,0.3,0,0,3.8,1.1,0,0,0,0,76558,0
3182,182,4.9,12.9,2.63,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2.7,0.3,0,0,0,0,66905,0
3183,183,26.7,104.2,3.91,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,2.2,1.6,0,0,0,0,66905,0
3184,184,19,91.1,4.8,2.7,0.2,0.6,1.8,8.8,0.1,0.1,0.4,0.2,0.1,0.2,1.2,0.4,0,0,4.9,1.2,0,0,0,0,66905,0
3185,185,24.8,57.7,2.32,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,3.3,1.5,0,0,0,0,66905,0
3186,186,2.1,6.3,2.97,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,1.6,0.1,0,0,0,0,66905,0
3187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66905,0
3188,188,16.1,33.9,2.11,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,3.3,1,0,0,0,0,66905,0
3189,189,41,111.7,2.72,0,0,0,0,30.5,0,0,0,0,0,0,0,0,26.9,0,1.1,2.5,0,0,0,0,66905,0
3190,190,18.3,60.9,3.33,15.8,0.2,0.6,14.9,22,0.1,0.1,0.4,0.2,0.1,0.2,0.1,14.6,0,0,4.9,1.2,0,0,0,0,69398,0
3191,191,21.5,80.2,3.72,5.2,1.1,1.5,2.5,6.5,1.1,0,0.2,1.3,2.2,0.1,0.1,0.2,0,0,0,1.3,0,0,0,0,66905,0
3192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53599,0
3193,193,65.2,210.8,3.23,181.3,3.5,9.7,168.1,189.7,2,1.5,6.4,3.3,1.1,2.8,2,162.2,0,0,4.4,4,0,0,0,0,91839,0
3194,194,95.2,122.1,1.28,0,0,0,0,44.6,0,0,0,0,0,0,0,0,0,0,38.4,6.2,0,0,0,0,66905,0
3195,195,7.1,23,3.24,61.9,11,42.9,8,88.2,10,1,40.7,2.2,0.7,1.9,1.4,4,23,0,2.7,0.5,0,0,0,0,76558,0
3196,196,14.7,69.5,4.74,3.8,0.4,1.1,2.4,5.8,0.2,0.2,0.7,0.4,0.1,0.3,1.3,0.7,0,0,1.1,0.9,0,0,0,0,91839,0
3197,197,66.3,244.5,3.69,0,0,0,0,37.9,0,0,0,0,0,0,0,0,0,0,33.5,4.4,0,0,0,0,66905,0
3198,198,198.5,605.4,3.05,107.1,2.2,6.2,98.7,122.9,1.2,0.9,4,2.3,0.7,8,82.9,7.1,0,0,3.8,12,0,0,0,0,91689,0
3199,199,16.6,57.1,3.45,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,2.2,1,0,0,0,0,76558,0
3200,200,15.3,48.5,3.17,17.5,2,5.8,9.7,20,1.1,0.9,3.8,2,0.6,1.7,1.2,6.1,0,0,1.6,0.9,0,0,0,0,66905,0
3201,201,28.8,74.4,2.58,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,6,1.8,0,0,0,0,66905,0
3202,202,29.6,87.6,2.96,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,2.7,1.8,0,0,0,0,66905,0
3203,203,12.7,41.8,3.29,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,1.1,0.8,0,0,0,0,76558,0
3204,204,24.7,87.7,3.55,17.3,0.3,1.8,15.3,22.1,0.1,0.1,0.5,1.3,0.1,0.2,0.2,14.8,0,0,3.3,1.5,0,0,0,0,66905,0
3205,205,49.1,138.4,2.82,35.8,0,0,35.8,41.5,0,0,0,0,0,30.9,0,4.9,0,0,2.7,3,0,0,0,0,66905,0
3206,206,12.1,27.7,2.28,8.3,0,8.3,0,10.6,0,0,8.3,0,0,0,0,0,0,0,1.6,0.7,0,0,0,0,66905,0
3207,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66905,0
3208,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66905,0
3209,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66905,0
3210,210,3.9,13.8,3.49,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,66905,0
3211,211,120.1,354.7,2.95,8,0.3,0.7,7,117.9,0.1,0.1,0.5,0.3,0.1,6.3,0.2,0.5,96,0,6.6,7.3,0,0,0,0,76558,496
3212,212,130.3,392.7,3.01,18.9,4.7,10.3,3.9,35,4.5,0.2,0.9,9.4,2.3,0.4,0.3,0.9,0,0,8.2,7.9,0,0,0,0,76558,0
3213,213,47.3,144,3.05,12,0.2,0.6,11.2,29.2,0.1,0.1,0.4,0.2,8.3,0.2,0.1,2.6,0,0,14.3,3,0,0,0,0,76558,0
3214,214,18.6,55.7,2.99,0,0,0,0,8.3,0,0,0,0,0,0,0,0,0,0,7.1,1.2,0,0,0,0,76558,0
3215,215,9.8,20.2,2.06,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,76558,0
3216,216,6.9,24.5,3.56,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,76558,0
3217,217,7.9,32.7,4.13,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,76558,0
3218,218,4.9,14.6,2.98,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,76558,0
3219,219,4,13.9,3.49,1.2,0,1.1,0,1.4,0,0,0,1.1,0,0,0,0,0,0,0,0.2,0,0,0,0,76558,0
3220,220,4,14.9,3.75,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,76558,0
3221,221,0,0,0,787,61.7,497,228.3,800.8,34.4,27.3,338.4,158.6,24.6,50.5,36.1,117.2,0,0,13.7,0,0,0,0,0,51492,0
3222,222,3,10,3.32,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,76558,0
3223,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76558,0
3224,224,3,6.9,2.3,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,76558,0
3225,225,47.1,153.4,3.26,18.8,0.6,1.7,16.4,21.6,0.4,0.3,1.1,0.6,0.2,0.5,0.4,15.4,0,0,0,2.8,0,0,0,0,76558,0
3226,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76558,0
3227,227,0,0,0,1000.5,1.4,994.5,4.7,1000.5,0.8,0.6,2.5,992,0.4,1.1,0.8,2.4,0,0,0,0,0,0,0,0,51492,0
3228,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51492,0
3229,229,16,41.3,2.58,279.2,32.1,167.1,80,301.7,12.9,19.2,142.4,24.6,7.1,18.9,13.5,40.4,0,0,21.4,1.1,0,0,0,0,51492,0
3230,230,28.3,36.5,1.29,0,0,0,0,26.7,0,0,0,0,0,0,0,0,0,0,24.7,2,0,0,0,0,51492,0
3231,231,86.1,251.7,2.92,96.7,31.6,30.4,34.7,104.1,20.5,11,18.4,12,3.1,8.2,5.8,17.6,0,0,2.2,5.2,0,0,0,0,51492,0
3232,232,25.5,85.7,3.37,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,9.9,1.6,0,0,0,0,51492,0
3233,233,136.9,443.9,3.24,56.3,1.2,5.4,49.8,67.4,0.6,0.5,2.2,3.3,0.4,39.3,0.7,9.4,0,0,2.7,8.3,0,0,0,0,51492,0
3234,234,30.6,69.2,2.26,4.6,0.5,2.5,1.6,7,0.3,0.2,0.9,1.6,0.1,0.4,0.3,0.8,0,0,0.5,1.8,0,0,0,0,51492,0
3235,235,7.9,29.5,3.75,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,63717,0
3236,236,4,15.8,4,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,51492,0
3237,237,7.8,26.4,3.36,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,51492,0
3238,238,2.9,11.8,4,4.2,0.1,3.7,0.4,4.4,0.1,0,0.2,3.5,0,0.1,0.1,0.2,0,0,0,0.2,0,0,0,0,63717,0
3239,239,4.9,13.7,2.78,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,63717,0
3240,240,3,4.9,1.62,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,51492,0
3241,241,4,8.9,2.22,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,51492,0
3242,242,4,18.1,4.51,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,51492,0
3243,243,27.1,86.8,3.21,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0.5,1.6,0,0,0,0,51492,0
3244,244,14.7,45.8,3.12,0,0,0,0,50.8,0,0,0,0,0,0,0,0,49.9,0,0,0.9,0,0,0,0,63717,0
3245,245,9.8,35.4,3.59,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,63717,0
3246,246,14.8,64.3,4.34,170.7,0,170.7,0,213.8,0,0,170.7,0,0,0,0,0,42.2,0,0,0.9,0,0,0,0,51492,0
3247,247,3.9,12.8,3.24,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,51492,0
3248,248,5.9,23.7,4,25.3,0.2,0.7,24.4,25.7,0.1,0.1,0.4,0.2,0.1,0.2,0.1,24,0,0,0,0.4,0,0,0,0,63717,0
3249,249,20.6,61.4,2.98,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,51492,0
3250,250,10.8,26.2,2.43,0,0,0,0,112.1,0,0,0,0,0,0,0,0,111.4,0,0,0.7,0,0,0,0,51492,0
3251,251,4,10.8,2.73,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,51492,0
3252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63717,0
3253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51492,0
3254,254,21.6,82.5,3.82,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,51492,0
3255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51492,0
3256,256,17.7,67.8,3.83,3.1,0,0,3.1,4.2,0,0,0,0,0,0,3.1,0,0,0,0,1.1,0,0,0,0,51492,0
3257,257,25.5,65.1,2.55,6.5,0.6,1.6,4.4,169.3,0.3,0.2,1,0.5,0.2,0.5,0.3,3.4,161.3,0,0,1.5,0,0,0,0,63717,0
3258,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51492,0
3259,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71342,0
3260,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63717,0
3261,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63717,0
