;TAZID,CO_TAZID,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,CO_FIPS,CO_NAME
1,30001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66905.0,0.0,0.0,0.0,3.0,BOX ELDER
2,30002,34.4,168.3,4.892441860465117,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,2.0,66905.0,0.0,0.0,0.0,3.0,BOX ELDER
3,30003,17.6,64.2,3.647727272727273,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.0,51492.0,0.0,0.0,0.0,3.0,BOX ELDER
4,30004,5.0,14.0,2.8,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.3,51492.0,0.0,0.0,0.0,3.0,BOX ELDER
5,30005,67.6,168.6,2.4940828402366866,9.9,1.2,2.2,6.4,20.1,0.7,0.5,1.6,0.6,0.3,0.9,3.4,1.8,0.0,0.0,6.5,3.7,68948.0,0.0,0.0,0.0,3.0,BOX ELDER
6,30006,8.0,22.0,2.75,5.0,0.0,5.0,0.0,6.4,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.5,51492.0,0.0,0.0,0.0,3.0,BOX ELDER
7,30007,44.0,105.90000000000002,2.406818181818182,62.9,7.8,25.2,29.9,158.0,5.2,2.6,9.4,15.8,2.0,5.0,4.4,18.5,92.0,0.0,0.8,2.3,51492.0,0.0,0.0,0.0,3.0,BOX ELDER
8,30008,51.70000000000001,143.2,2.769825918762088,44.4,12.5,0.7,31.2,50.3,12.4,0.1,0.5,0.2,28.5,0.3,0.2,2.2,0.0,0.0,3.2,2.7,71055.0,0.0,0.0,0.0,3.0,BOX ELDER
9,30009,34.1,40.9,1.1994134897360702,71.9,4.1,54.3,13.6,80.3,2.4,1.6,6.0,48.3,1.2,3.2,2.8,6.4,0.0,0.0,6.5,1.8,51492.0,0.0,0.0,0.0,3.0,BOX ELDER
10,30010,19.3,55.0,2.849740932642487,52.7,0.0,52.7,0.0,54.5,0.0,0.0,0.0,52.7,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,51492.0,0.0,0.0,0.0,3.0,BOX ELDER
11,30011,7.7,19.2,2.493506493506493,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.4,71342.0,0.0,0.0,0.0,3.0,BOX ELDER
12,30012,20.2,59.6,2.9504950495049505,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.2,71342.0,0.0,0.0,0.0,3.0,BOX ELDER
13,30013,12.800000000000002,31.7,2.4765625,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.7,71342.0,0.0,0.0,0.0,3.0,BOX ELDER
14,30014,21.1,52.4,2.4834123222748814,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,1.1,71342.0,0.0,0.0,0.0,3.0,BOX ELDER
15,30015,1.0,2.5,2.5,319.2,24.4,206.8,88.0,341.8,14.7,9.7,125.6,81.2,7.4,18.7,16.2,45.8,20.9,0.0,1.6,0.1,66905.0,0.0,0.0,0.0,3.0,BOX ELDER
