;TAZID,CO_TAZID,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,CO_FIPS,CO_NAME
2217,490001,0,0,0,0,0,0,0,1.007744734,0,0,0,0,0,0,0,0,1.007744734,0,0,0,81720,0,0,0,49,UTAH
2218,490002,1,3,3,0,0,0,0,0.057674879,0,0,0,0,0,0,0,0,0,0,0.057674879,0,81720,0,0,0,49,UTAH
2219,490003,1,3,3,0,0,0,0,50.44491156,0,0,0,0,0,0,0,0,50.38723668,0,0.057674879,0,81720,0,0,0,49,UTAH
2220,490004,7,21,3,4,1,1,2,54.28532214,1,0,0,1,0,0,0,2,23.17812887,0,27.10719326,0,81720,0,0,0,49,UTAH
2221,490005,10,32,3.2,0,0,0,0,13.56208057,0,0,0,0,0,0,0,0,13.10068154,0,0.461399034,0,81720,0,0,0,49,UTAH
2222,490006,189,591,3.126984127,730,398,28,304,792.9846536,341,57,0,28,0,51,179,74,28.21685254,0,23.76205027,11.00575077,81720,0,0,0,49,UTAH
2223,490007,31,98,3.161290323,28,2,0,26,38.03886299,2,0,0,0,0,16,0,10,5.038723668,0,2.999093723,2.001045595,81720,0,0,0,49,UTAH
2224,490008,6,18,3,0,0,0,0,4.319353331,0,0,0,0,0,0,0,0,4.030978934,0,0.288374396,0,81720,0,0,0,49,UTAH
2225,490009,24,74,3.083333333,0,0,0,0,2.269370142,0,0,0,0,0,0,0,0,0,0,1.268847344,1.000522798,81720,0,0,0,49,UTAH
2226,490010,127,397,3.125984252,0,0,0,0,96.8124666,0,0,0,0,0,0,0,0,0,0,76.80201065,20.01045595,81720,0,0,0,49,UTAH
2227,490011,8,25,3.125,255,10,34,211,270.332124,0,10,0,34,1,44,137,29,6.046468401,0,9.285655565,0,81720,0,0,0,49,UTAH
2228,490012,4,15,3.75,0,0,0,0,3.369283476,0,0,0,0,0,0,0,0,3.023234201,0,0.346049276,0,81720,0,0,0,49,UTAH
2229,490013,38,146,3.842105263,0,0,0,0,32.40490907,0,0,0,0,0,0,0,0,0,0,28.40281788,4.002091191,81720,0,0,0,49,UTAH
2230,490014,111,411,3.702702703,43,38,0,5,166.8679454,34,4,0,0,1,0,1,3,0,0,102.8569667,21.01097875,81720,0,0,0,49,UTAH
2231,490015,9,30,3.333333333,0,0,0,0,5.781275163,0,0,0,0,0,0,0,0,0,0,205.3811514,215.1124015,81720,0,0,0,49,UTAH
2232,490016,61,235,3.852459016,4,1,0,3,245.4855609,1,0,0,0,0,2,0,1,0,0,270.4910635,214.1118787,81720,0,0,0,49,UTAH
2233,490017,28,74,2.642857143,95,28,1,66,160.6800438,18,10,1,0,0,15,0,51,0,0,220.4745821,21.01097875,81720,0,0,0,49,UTAH
2234,490018,76,216,2.842105263,23,18,0,5,67.69921564,18,0,0,0,0,1,0,4,2.015489467,0,61.66350873,2.001045595,81720,0,0,0,49,UTAH
2235,490019,86,261,3.034883721,8,1,0,7,85.85504858,1,0,0,0,0,5,0,2,1.007744734,0,39.68937972,4.002091191,81720,0,0,0,49,UTAH
2236,490020,8,32,4,132,45,33,54,222.9995117,25,20,27,6,11,13,6,24,1.007744734,0,71.84468986,5.002613989,81720,0,0,0,49,UTAH
2237,490021,1,3,3,0,0,0,0,6.000662116,0,0,0,0,0,0,0,0,0,0,84.99637489,6.003136786,81720,0,0,0,49,UTAH
2238,490022,100,281,2.81,0,0,0,0,15.21711012,0,0,0,0,0,0,0,0,0,0,2.999093723,3.001568393,81720,0,0,0,49,UTAH
2239,490023,4,18,4.5,0,0,0,0,45.5631594,0,0,0,0,0,0,0,0,3.023234201,0,6.190739136,6.003136786,81720,0,0,0,49,UTAH
2240,490024,33,127,3.848484848,0,0,0,0,72.17553378,0,0,0,0,0,0,0,0,3.023234201,0,36.53678841,6.003136786,81720,0,0,0,49,UTAH
2241,490025,97,284,2.927835052,91,29,12,50,209.03989,28,1,0,12,10,21,0,19,0,0,62.17030581,10.00522798,81720,96,0,0,49,UTAH
